Scenario,Episode,Result,Steps,Final_HP,Is_Success,Is_Flow,Real_Time_Sec
1. Static Maze (No Agent),80,flow_success,56,3,1,1,0.022
1. Static Maze (No Agent),81,flow_success,60,3,1,1,0.0256
1. Static Maze (No Agent),82,flow_success,56,3,1,1,0.0218
1. Static Maze (No Agent),83,too_fast,40,3,1,0,0.0134
1. Static Maze (No Agent),84,flow_success,56,3,1,1,0.022
1. Static Maze (No Agent),85,flow_success,76,3,1,1,0.042
1. Static Maze (No Agent),86,too_fast,40,3,1,0,0.0138
1. Static Maze (No Agent),87,too_fast,44,3,1,0,0.0166
1. Static Maze (No Agent),88,too_fast,48,3,1,0,0.0192
1. Static Maze (No Agent),89,flow_success,52,3,1,1,0.0249
1. Static Maze (No Agent),90,flow_success,60,3,1,1,0.0257
1. Static Maze (No Agent),91,flow_success,88,3,1,1,0.0522
1. Static Maze (No Agent),92,flow_success,60,3,1,1,0.0268
1. Static Maze (No Agent),93,flow_success,68,3,1,1,0.0341
1. Static Maze (No Agent),94,flow_success,52,3,1,1,0.021
1. Static Maze (No Agent),95,flow_success,64,3,1,1,0.0298
1. Static Maze (No Agent),96,too_fast,48,3,1,0,0.0173
1. Static Maze (No Agent),97,flow_success,72,3,1,1,0.033
1. Static Maze (No Agent),98,too_fast,48,3,1,0,0.0177
1. Static Maze (No Agent),99,flow_success,84,3,1,1,0.0448
1. Static Maze (No Agent),100,flow_success,64,3,1,1,0.0317
2. Walls Only,1,flow_success,52,3,1,1,0.0228
2. Walls Only,2,flow_success,56,3,1,1,0.0249
2. Walls Only,3,too_fast,32,3,1,0,0.0101
2. Walls Only,4,too_fast,32,3,1,0,0.0131
2. Walls Only,5,flow_success,78,3,1,1,0.0435
2. Walls Only,6,too_fast,44,3,1,0,0.0171
2. Walls Only,7,too_fast,40,3,1,0,0.0153
2. Walls Only,8,flow_success,68,3,1,1,0.0471
2. Walls Only,9,flow_success,72,3,1,1,0.0417
2. Walls Only,10,flow_success,50,3,1,1,0.0205
2. Walls Only,11,flow_success,92,3,1,1,0.0537
2. Walls Only,12,flow_success,56,3,1,1,0.0271
2. Walls Only,13,too_fast,48,3,1,0,0.0176
2. Walls Only,14,flow_success,60,3,1,1,0.0262
2. Walls Only,15,flow_success,54,3,1,1,0.023
2. Walls Only,16,too_fast,36,3,1,0,0.0121
2. Walls Only,17,flow_success,74,3,1,1,0.039
2. Walls Only,18,flow_success,86,3,1,1,0.0543
2. Walls Only,19,too_fast,40,3,1,0,0.0136
2. Walls Only,20,flow_success,68,3,1,1,0.0326
2. Walls Only,21,flow_success,56,3,1,1,0.0243
2. Walls Only,22,too_fast,36,3,1,0,0.0128
2. Walls Only,23,too_fast,32,3,1,0,0.0105
2. Walls Only,24,too_fast,36,3,1,0,0.0128
2. Walls Only,25,flow_success,60,3,1,1,0.0255
2. Walls Only,26,too_fast,32,3,1,0,0.0102
2. Walls Only,27,flow_success,72,3,1,1,0.0395
2. Walls Only,28,flow_success,84,3,1,1,0.0477
2. Walls Only,29,too_fast,32,3,1,0,0.01
2. Walls Only,30,too_fast,36,3,1,0,0.0117
2. Walls Only,31,flow_success,56,3,1,1,0.0275
2. Walls Only,32,flow_success,86,3,1,1,0.0583
2. Walls Only,33,flow_success,52,3,1,1,0.024
2. Walls Only,34,too_fast,48,3,1,0,0.0178
2. Walls Only,35,too_fast,36,3,1,0,0.0116
2. Walls Only,36,too_fast,40,3,1,0,0.0219
2. Walls Only,37,too_fast,32,3,1,0,0.0113
2. Walls Only,38,too_fast,36,3,1,0,0.0133
2. Walls Only,39,flow_success,82,3,1,1,0.0517
2. Walls Only,40,flow_success,100,3,1,1,0.0696
2. Walls Only,41,flow_success,56,3,1,1,0.0244
2. Walls Only,42,too_fast,44,3,1,0,0.0161
2. Walls Only,43,flow_success,96,3,1,1,0.0576
2. Walls Only,44,flow_success,96,3,1,1,0.0527
2. Walls Only,45,flow_success,52,3,1,1,0.0207
2. Walls Only,46,flow_success,96,3,1,1,0.0605
2. Walls Only,47,too_fast,44,3,1,0,0.0171
2. Walls Only,48,flow_success,64,3,1,1,0.0291
2. Walls Only,49,flow_success,92,3,1,1,0.0565
2. Walls Only,50,too_fast,40,3,1,0,0.0169
2. Walls Only,51,flow_success,60,3,1,1,0.0288
2. Walls Only,52,too_fast,40,3,1,0,0.014
2. Walls Only,53,flow_success,54,3,1,1,0.0288
2. Walls Only,54,flow_success,80,3,1,1,0.0508
2. Walls Only,55,flow_success,72,3,1,1,0.0383
2. Walls Only,56,flow_success,76,3,1,1,0.0404
2. Walls Only,57,too_fast,48,3,1,0,0.0195
2. Walls Only,58,too_fast,48,3,1,0,0.0179
2. Walls Only,59,flow_success,60,3,1,1,0.0256
2. Walls Only,60,too_fast,36,3,1,0,0.012
2. Walls Only,61,too_fast,44,3,1,0,0.0168
2. Walls Only,62,too_fast,32,3,1,0,0.0102
2. Walls Only,63,too_fast,48,3,1,0,0.0189
2. Walls Only,64,flow_success,60,3,1,1,0.0264
2. Walls Only,65,flow_success,100,3,1,1,0.0574
2. Walls Only,66,flow_success,90,3,1,1,0.0562
2. Walls Only,67,too_fast,48,3,1,0,0.0206
2. Walls Only,68,flow_success,56,3,1,1,0.0241
2. Walls Only,69,too_fast,46,3,1,0,0.0185
2. Walls Only,70,too_fast,44,3,1,0,0.0182
2. Walls Only,71,flow_success,64,3,1,1,0.0284
2. Walls Only,72,too_fast,36,3,1,0,0.0119
2. Walls Only,73,flow_success,88,3,1,1,0.0539
2. Walls Only,74,too_slow,106,3,1,0,0.0671
2. Walls Only,75,flow_success,58,3,1,1,0.0275
2. Walls Only,76,too_fast,36,3,1,0,0.0123
2. Walls Only,77,flow_success,100,3,1,1,0.061
2. Walls Only,78,too_fast,46,3,1,0,0.0183
2. Walls Only,79,flow_success,50,3,1,1,0.0237
2. Walls Only,80,flow_success,56,3,1,1,0.0248
2. Walls Only,81,flow_success,76,3,1,1,0.0444
2. Walls Only,82,flow_success,64,3,1,1,0.0335
2. Walls Only,83,too_fast,36,3,1,0,0.0121
2. Walls Only,84,flow_success,56,3,1,1,0.0227
2. Walls Only,85,flow_success,64,3,1,1,0.0338
2. Walls Only,86,flow_success,80,3,1,1,0.0426
2. Walls Only,87,too_fast,48,3,1,0,0.0173
2. Walls Only,88,flow_success,84,3,1,1,0.0492
2. Walls Only,89,flow_success,92,3,1,1,0.0577
2. Walls Only,90,flow_success,52,3,1,1,0.0227
2. Walls Only,91,too_fast,48,3,1,0,0.0194
2. Walls Only,92,too_fast,36,3,1,0,0.0125
2. Walls Only,93,flow_success,60,3,1,1,0.0339
2. Walls Only,94,flow_success,60,3,1,1,0.0291
2. Walls Only,95,flow_success,60,3,1,1,0.0283
2. Walls Only,96,too_fast,34,3,1,0,0.0117
2. Walls Only,97,flow_success,52,3,1,1,0.0215
2. Walls Only,98,too_fast,36,3,1,0,0.0132
2. Walls Only,99,flow_success,52,3,1,1,0.0197
2. Walls Only,100,flow_success,68,3,1,1,0.0327
3. Walls + Monsters,1,too_fast,48,3,1,0,0.0185
3. Walls + Monsters,2,flow_success,72,3,1,1,0.0436
3. Walls + Monsters,3,too_fast,32,3,1,0,0.0125
3. Walls + Monsters,4,too_fast,32,3,1,0,0.0101
3. Walls + Monsters,5,flow_success,68,3,1,1,0.0313
3. Walls + Monsters,6,flow_success,76,3,1,1,0.0378
3. Walls + Monsters,7,flow_success,68,3,1,1,0.0354
3. Walls + Monsters,8,too_fast,40,3,1,0,0.016
3. Walls + Monsters,9,too_fast,28,3,1,0,0.0087
3. Walls + Monsters,10,too_fast,36,3,1,0,0.0128
3. Walls + Monsters,11,too_fast,44,2,1,0,0.0207
3. Walls + Monsters,12,too_fast,36,3,1,0,0.0156
3. Walls + Monsters,13,too_fast,38,3,1,0,0.0164
3. Walls + Monsters,14,flow_success,68,3,1,1,0.0353
3. Walls + Monsters,15,too_fast,44,3,1,0,0.0663
3. Walls + Monsters,16,flow_success,72,3,1,1,0.0619
3. Walls + Monsters,17,too_fast,44,1,1,0,0.0273
3. Walls + Monsters,18,flow_success,72,1,1,1,0.044
3. Walls + Monsters,19,too_fast,36,3,1,0,0.0121
3. Walls + Monsters,20,flow_success,54,3,1,1,0.0234
3. Walls + Monsters,21,too_fast,40,3,1,0,0.0151
3. Walls + Monsters,22,flow_success,64,3,1,1,0.0314
3. Walls + Monsters,23,too_fast,36,2,1,0,0.0125
3. Walls + Monsters,24,too_fast,40,3,1,0,0.0165
3. Walls + Monsters,25,flow_success,54,2,1,1,0.032
3. Walls + Monsters,26,flow_success,56,3,1,1,0.0243
3. Walls + Monsters,27,too_fast,48,3,1,0,0.0208
3. Walls + Monsters,28,flow_success,96,1,1,1,0.0675
3. Walls + Monsters,29,died,35,0,0,0,0.0277
3. Walls + Monsters,30,flow_success,86,3,1,1,0.0479
3. Walls + Monsters,31,flow_success,56,2,1,1,0.0319
3. Walls + Monsters,32,too_fast,44,3,1,0,0.0202
3. Walls + Monsters,33,too_fast,44,3,1,0,0.0154
3. Walls + Monsters,34,too_fast,40,3,1,0,0.0156
3. Walls + Monsters,35,too_fast,28,3,1,0,0.01
3. Walls + Monsters,36,died,40,0,0,0,0.0256
3. Walls + Monsters,37,too_fast,36,3,1,0,0.0121
3. Walls + Monsters,38,flow_success,52,2,1,1,0.0318
3. Walls + Monsters,39,flow_success,52,3,1,1,0.0222
3. Walls + Monsters,40,died,22,0,0,0,0.0141
3. Walls + Monsters,41,too_fast,44,3,1,0,0.0298
3. Walls + Monsters,42,flow_success,62,3,1,1,0.0306
3. Walls + Monsters,43,flow_success,60,3,1,1,0.029
3. Walls + Monsters,44,flow_success,58,3,1,1,0.0272
3. Walls + Monsters,45,too_fast,44,3,1,0,0.0172
3. Walls + Monsters,46,too_fast,48,3,1,0,0.0208
3. Walls + Monsters,47,flow_success,64,2,1,1,0.0312
3. Walls + Monsters,48,flow_success,60,1,1,1,0.0355
3. Walls + Monsters,49,flow_success,60,3,1,1,0.032
3. Walls + Monsters,50,died,14,0,0,0,0.0109
3. Walls + Monsters,51,died,35,0,0,0,0.0208
3. Walls + Monsters,52,flow_success,52,3,1,1,0.0297
3. Walls + Monsters,53,too_fast,46,3,1,0,0.0176
3. Walls + Monsters,54,flow_success,60,3,1,1,0.0254
3. Walls + Monsters,55,flow_success,52,3,1,1,0.0216
3. Walls + Monsters,56,too_fast,48,2,1,0,0.0257
3. Walls + Monsters,57,flow_success,84,3,1,1,0.0525
3. Walls + Monsters,58,flow_success,76,3,1,1,0.0366
3. Walls + Monsters,59,flow_success,52,3,1,1,0.0302
3. Walls + Monsters,60,too_fast,40,3,1,0,0.018
3. Walls + Monsters,61,flow_success,64,2,1,1,0.0345
3. Walls + Monsters,62,flow_success,52,3,1,1,0.0264
3. Walls + Monsters,63,died,48,0,0,0,0.0574
3. Walls + Monsters,64,flow_success,64,3,1,1,0.0369
3. Walls + Monsters,65,too_fast,40,3,1,0,0.0137
3. Walls + Monsters,66,too_fast,32,3,1,0,0.0113
3. Walls + Monsters,67,too_fast,36,3,1,0,0.0124
3. Walls + Monsters,68,too_fast,44,3,1,0,0.0205
3. Walls + Monsters,69,flow_success,60,3,1,1,0.0362
3. Walls + Monsters,70,flow_success,68,3,1,1,0.0346
3. Walls + Monsters,71,died,6,0,0,0,0.0041
3. Walls + Monsters,72,too_fast,44,1,1,0,0.0171
3. Walls + Monsters,73,too_fast,36,2,1,0,0.0153
3. Walls + Monsters,74,too_fast,32,3,1,0,0.0099
3. Walls + Monsters,75,too_fast,44,3,1,0,0.0162
3. Walls + Monsters,76,died,19,0,0,0,0.0165
3. Walls + Monsters,77,too_fast,32,3,1,0,0.0109
3. Walls + Monsters,78,flow_success,64,3,1,1,0.0283
3. Walls + Monsters,79,too_fast,32,3,1,0,0.0098
3. Walls + Monsters,80,too_fast,40,3,1,0,0.0228
3. Walls + Monsters,81,too_fast,40,3,1,0,0.0162
3. Walls + Monsters,82,died,17,0,0,0,0.0124
3. Walls + Monsters,83,too_fast,44,3,1,0,0.0166
3. Walls + Monsters,84,died,26,0,0,0,0.0148
3. Walls + Monsters,85,too_fast,28,3,1,0,0.0097
3. Walls + Monsters,86,too_fast,44,2,1,0,0.0202
3. Walls + Monsters,87,flow_success,80,1,1,1,0.0565
3. Walls + Monsters,88,died,37,0,0,0,0.0262
3. Walls + Monsters,89,flow_success,62,2,1,1,0.0399
3. Walls + Monsters,90,flow_success,52,3,1,1,0.0234
3. Walls + Monsters,91,too_fast,48,3,1,0,0.0182
3. Walls + Monsters,92,died,10,0,0,0,0.0075
3. Walls + Monsters,93,too_fast,32,3,1,0,0.0099
3. Walls + Monsters,94,too_fast,34,3,1,0,0.0157
3. Walls + Monsters,95,too_fast,28,3,1,0,0.0091
3. Walls + Monsters,96,died,39,0,0,0,0.0272
3. Walls + Monsters,97,too_fast,44,3,1,0,0.0204
3. Walls + Monsters,98,flow_success,64,3,1,1,0.0289
3. Walls + Monsters,99,too_fast,42,3,1,0,0.0207
3. Walls + Monsters,100,too_fast,32,1,1,0,0.0152
4. Full Features,1,too_fast,25,3,1,0,0.008
4. Full Features,2,flow_success,78,3,1,1,0.0411
4. Full Features,3,flow_success,80,3,1,1,0.0436
4. Full Features,4,too_fast,42,3,1,0,0.0184
4. Full Features,5,too_fast,40,3,1,0,0.0329
4. Full Features,6,flow_success,52,3,1,1,0.0232
4. Full Features,7,too_fast,48,1,1,0,0.0236
4. Full Features,8,died,4,0,0,0,0.0028
4. Full Features,9,died,37,0,0,0,0.0425
4. Full Features,10,flow_success,92,3,1,1,0.0574
4. Full Features,11,died,33,0,0,0,0.0287
4. Full Features,12,flow_success,52,2,1,1,0.0241
4. Full Features,13,too_fast,24,3,1,0,0.008
4. Full Features,14,too_fast,28,3,1,0,0.0087
4. Full Features,15,too_fast,32,3,1,0,0.0151
4. Full Features,16,flow_success,56,3,1,1,0.0226
4. Full Features,17,flow_success,68,3,1,1,0.0403
4. Full Features,18,flow_success,52,1,1,1,0.0216
4. Full Features,19,flow_success,56,3,1,1,0.0249
4. Full Features,20,flow_success,64,3,1,1,0.0289
4. Full Features,21,too_fast,42,3,1,0,0.0202
4. Full Features,22,too_fast,36,3,1,0,0.0135
4. Full Features,23,flow_success,56,3,1,1,0.0218
4. Full Features,24,too_fast,44,3,1,0,0.0235
4. Full Features,25,too_fast,40,3,1,0,0.0141
4. Full Features,26,flow_success,84,2,1,1,0.0539
4. Full Features,27,too_fast,32,3,1,0,0.0132
4. Full Features,28,flow_success,60,3,1,1,0.0291
4. Full Features,29,too_fast,44,3,1,0,0.018
4. Full Features,30,too_fast,44,3,1,0,0.0197
4. Full Features,31,too_fast,32,3,1,0,0.0141
4. Full Features,32,flow_success,50,3,1,1,0.0255
4. Full Features,33,flow_success,52,3,1,1,0.0227
4. Full Features,34,too_fast,29,3,1,0,0.0144
4. Full Features,35,too_fast,6,3,1,0,0.0023
4. Full Features,36,too_fast,48,1,1,0,0.0257
4. Full Features,37,flow_success,52,3,1,1,0.0275
4. Full Features,38,too_fast,44,3,1,0,0.0168
4. Full Features,39,too_fast,23,3,1,0,0.0126
4. Full Features,40,flow_success,68,3,1,1,0.0352
4. Full Features,41,died,3,0,0,0,0.002
4. Full Features,42,flow_success,64,2,1,1,0.0287
4. Full Features,43,flow_success,68,3,1,1,0.0337
4. Full Features,44,too_fast,36,3,1,0,0.0124
4. Full Features,45,died,27,0,0,0,0.0138
4. Full Features,46,died,14,0,0,0,0.0065
4. Full Features,47,flow_success,80,3,1,1,0.045
4. Full Features,48,flow_success,62,3,1,1,0.0377
4. Full Features,49,died,33,0,0,0,0.0268
4. Full Features,50,died,38,0,0,0,0.0255
4. Full Features,51,died,32,0,0,0,0.0194
4. Full Features,52,too_fast,32,3,1,0,0.0103
4. Full Features,53,too_fast,48,3,1,0,0.0203
4. Full Features,54,too_fast,44,3,1,0,0.0162
4. Full Features,55,flow_success,96,3,1,1,0.0728
4. Full Features,56,flow_success,88,3,1,1,0.0497
4. Full Features,57,too_fast,40,3,1,0,0.0143
4. Full Features,58,too_fast,34,3,1,0,0.0128
4. Full Features,59,flow_success,56,3,1,1,0.0242
4. Full Features,60,died,29,0,0,0,0.0285
4. Full Features,61,too_fast,44,3,1,0,0.018
4. Full Features,62,flow_success,68,2,1,1,0.0403
4. Full Features,63,flow_success,80,3,1,1,0.0443
4. Full Features,64,flow_success,68,3,1,1,0.037
4. Full Features,65,flow_success,68,3,1,1,0.0335
4. Full Features,66,too_fast,6,3,1,0,0.003
4. Full Features,67,too_fast,36,3,1,0,0.0115
4. Full Features,68,flow_success,52,3,1,1,0.025
4. Full Features,69,flow_success,70,3,1,1,0.0392
4. Full Features,70,too_fast,32,3,1,0,0.0101
4. Full Features,71,too_fast,44,3,1,0,0.0167
4. Full Features,72,too_fast,36,3,1,0,0.0139
4. Full Features,73,flow_success,60,3,1,1,0.0243
4. Full Features,74,flow_success,52,3,1,1,0.0216
4. Full Features,75,flow_success,68,3,1,1,0.0371
4. Full Features,76,flow_success,52,2,1,1,0.0212
4. Full Features,77,too_fast,40,3,1,0,0.0138
4. Full Features,78,too_fast,40,3,1,0,0.0171
4. Full Features,79,flow_success,56,3,1,1,0.027
4. Full Features,80,flow_success,68,3,1,1,0.0355
4. Full Features,81,died,24,0,0,0,0.0179
4. Full Features,82,too_fast,48,2,1,0,0.0244
4. Full Features,83,flow_success,56,3,1,1,0.0221
4. Full Features,84,flow_success,60,3,1,1,0.0353
4. Full Features,85,too_fast,40,2,1,0,0.0187
4. Full Features,86,too_fast,36,2,1,0,0.0161
4. Full Features,87,too_fast,44,3,1,0,0.0152
4. Full Features,88,flow_success,68,3,1,1,0.0327
4. Full Features,89,flow_success,56,3,1,1,0.0259
4. Full Features,90,too_fast,40,3,1,0,0.0178
4. Full Features,91,too_fast,48,3,1,0,0.024
4. Full Features,92,too_fast,44,2,1,0,0.0213
4. Full Features,93,too_fast,36,3,1,0,0.0138
4. Full Features,94,flow_success,60,3,1,1,0.0266
4. Full Features,95,flow_success,52,1,1,1,0.026
4. Full Features,96,flow_success,64,1,1,1,0.0397
4. Full Features,97,flow_success,64,3,1,1,0.0323
4. Full Features,98,died,10,0,0,0,0.0053
4. Full Features,99,flow_success,55,1,1,1,0.0228
4. Full Features,100,too_fast,15,3,1,0,0.0042
