Scenario,Episode,Result,Steps,Final_HP,Is_Success,Is_Flow,Real_Time_Sec
1. Static Maze (No Agent),31,flow_success,84,3,1,1,0.0408
1. Static Maze (No Agent),32,flow_success,60,3,1,1,0.0223
1. Static Maze (No Agent),33,flow_success,52,3,1,1,0.0177
1. Static Maze (No Agent),34,flow_success,56,3,1,1,0.0193
1. Static Maze (No Agent),35,flow_success,60,3,1,1,0.0225
1. Static Maze (No Agent),36,flow_success,96,3,1,1,0.0448
1. Static Maze (No Agent),37,flow_success,88,3,1,1,0.0403
1. Static Maze (No Agent),38,too_fast,32,3,1,0,0.0088
1. Static Maze (No Agent),39,flow_success,80,3,1,1,0.0332
1. Static Maze (No Agent),40,flow_success,52,3,1,1,0.0175
1. Static Maze (No Agent),41,flow_success,64,3,1,1,0.0249
1. Static Maze (No Agent),42,flow_success,76,3,1,1,0.0333
1. Static Maze (No Agent),43,too_fast,44,3,1,0,0.0141
1. Static Maze (No Agent),44,flow_success,84,3,1,1,0.039
1. Static Maze (No Agent),45,flow_success,76,3,1,1,0.0315
1. Static Maze (No Agent),46,too_fast,44,3,1,0,0.0137
1. Static Maze (No Agent),47,flow_success,56,3,1,1,0.0205
1. Static Maze (No Agent),48,too_fast,44,3,1,0,0.014
1. Static Maze (No Agent),49,too_fast,40,3,1,0,0.012
1. Static Maze (No Agent),50,flow_success,76,3,1,1,0.0335
1. Static Maze (No Agent),51,too_fast,36,3,1,0,0.0105
1. Static Maze (No Agent),52,flow_success,52,3,1,1,0.0179
1. Static Maze (No Agent),53,too_fast,40,3,1,0,0.012
1. Static Maze (No Agent),54,flow_success,80,3,1,1,0.0362
1. Static Maze (No Agent),55,too_fast,40,3,1,0,0.0119
1. Static Maze (No Agent),56,flow_success,92,3,1,1,0.0443
1. Static Maze (No Agent),57,flow_success,60,3,1,1,0.022
1. Static Maze (No Agent),58,flow_success,52,3,1,1,0.0185
1. Static Maze (No Agent),59,flow_success,52,3,1,1,0.0178
1. Static Maze (No Agent),60,flow_success,84,3,1,1,0.0403
1. Static Maze (No Agent),61,flow_success,52,3,1,1,0.0428
1. Static Maze (No Agent),62,too_fast,32,3,1,0,0.0149
1. Static Maze (No Agent),63,flow_success,60,3,1,1,0.0219
1. Static Maze (No Agent),64,flow_success,52,3,1,1,0.0172
1. Static Maze (No Agent),65,flow_success,52,3,1,1,0.0173
1. Static Maze (No Agent),66,flow_success,76,3,1,1,0.0306
1. Static Maze (No Agent),67,flow_success,56,3,1,1,0.0192
1. Static Maze (No Agent),68,flow_success,60,3,1,1,0.0214
1. Static Maze (No Agent),69,flow_success,72,3,1,1,0.0289
1. Static Maze (No Agent),70,flow_success,84,3,1,1,0.0377
1. Static Maze (No Agent),71,flow_success,56,3,1,1,0.0206
1. Static Maze (No Agent),72,flow_success,64,3,1,1,0.0257
1. Static Maze (No Agent),73,flow_success,68,3,1,1,0.0285
1. Static Maze (No Agent),74,too_fast,32,3,1,0,0.0088
1. Static Maze (No Agent),75,flow_success,52,3,1,1,0.0169
1. Static Maze (No Agent),76,flow_success,72,3,1,1,0.0292
1. Static Maze (No Agent),77,flow_success,68,3,1,1,0.0295
1. Static Maze (No Agent),78,flow_success,64,3,1,1,0.031
1. Static Maze (No Agent),79,flow_success,68,3,1,1,0.0282
1. Static Maze (No Agent),80,flow_success,56,3,1,1,0.0193
1. Static Maze (No Agent),81,flow_success,60,3,1,1,0.0227
1. Static Maze (No Agent),82,flow_success,56,3,1,1,0.0189
1. Static Maze (No Agent),83,too_fast,40,3,1,0,0.012
1. Static Maze (No Agent),84,flow_success,56,3,1,1,0.0191
1. Static Maze (No Agent),85,flow_success,76,3,1,1,0.0341
1. Static Maze (No Agent),86,too_fast,40,3,1,0,0.0119
1. Static Maze (No Agent),87,too_fast,44,3,1,0,0.0139
1. Static Maze (No Agent),88,too_fast,48,3,1,0,0.0162
1. Static Maze (No Agent),89,flow_success,52,3,1,1,0.0182
1. Static Maze (No Agent),90,flow_success,60,3,1,1,0.0221
1. Static Maze (No Agent),91,flow_success,88,3,1,1,0.0446
1. Static Maze (No Agent),92,flow_success,60,3,1,1,0.023
1. Static Maze (No Agent),93,flow_success,68,3,1,1,0.0292
1. Static Maze (No Agent),94,flow_success,52,3,1,1,0.018
1. Static Maze (No Agent),95,flow_success,64,3,1,1,0.0253
1. Static Maze (No Agent),96,too_fast,48,3,1,0,0.0149
1. Static Maze (No Agent),97,flow_success,72,3,1,1,0.0279
1. Static Maze (No Agent),98,too_fast,48,3,1,0,0.0149
1. Static Maze (No Agent),99,flow_success,84,3,1,1,0.0376
1. Static Maze (No Agent),100,flow_success,64,3,1,1,0.0263
2. Walls Only,1,flow_success,52,3,1,1,0.0188
2. Walls Only,2,flow_success,56,3,1,1,0.0208
2. Walls Only,3,too_fast,32,3,1,0,0.0087
2. Walls Only,4,flow_success,68,3,1,1,0.0277
2. Walls Only,5,flow_success,80,3,1,1,0.0339
2. Walls Only,6,too_fast,44,3,1,0,0.0134
2. Walls Only,7,too_fast,40,3,1,0,0.0117
2. Walls Only,8,flow_success,76,3,1,1,0.0317
2. Walls Only,9,flow_success,80,3,1,1,0.0353
2. Walls Only,10,flow_success,80,3,1,1,0.0357
2. Walls Only,11,flow_success,92,3,1,1,0.045
2. Walls Only,12,flow_success,56,3,1,1,0.0195
2. Walls Only,13,too_fast,48,3,1,0,0.015
2. Walls Only,14,flow_success,60,3,1,1,0.022
2. Walls Only,15,flow_success,56,3,1,1,0.0193
2. Walls Only,16,too_fast,36,3,1,0,0.0103
2. Walls Only,17,flow_success,76,3,1,1,0.0324
2. Walls Only,18,flow_success,96,3,1,1,0.0486
2. Walls Only,19,too_fast,40,3,1,0,0.0118
2. Walls Only,20,flow_success,68,3,1,1,0.028
2. Walls Only,21,flow_success,56,3,1,1,0.0204
2. Walls Only,22,too_fast,36,3,1,0,0.0105
2. Walls Only,23,too_fast,32,3,1,0,0.0091
2. Walls Only,24,too_fast,36,3,1,0,0.0104
2. Walls Only,25,flow_success,60,3,1,1,0.0217
2. Walls Only,26,too_fast,32,3,1,0,0.0088
2. Walls Only,27,flow_success,72,3,1,1,0.0327
2. Walls Only,28,flow_success,84,3,1,1,0.0392
2. Walls Only,29,too_fast,32,3,1,0,0.0087
2. Walls Only,30,too_fast,36,3,1,0,0.0101
2. Walls Only,31,flow_success,64,3,1,1,0.0253
2. Walls Only,32,flow_success,76,3,1,1,0.0366
2. Walls Only,33,flow_success,92,3,1,1,0.0418
2. Walls Only,34,too_fast,48,3,1,0,0.0149
2. Walls Only,35,too_fast,36,3,1,0,0.0102
2. Walls Only,36,flow_success,88,3,1,1,0.0438
2. Walls Only,37,too_fast,32,3,1,0,0.0087
2. Walls Only,38,flow_success,56,3,1,1,0.0201
2. Walls Only,39,flow_success,84,3,1,1,0.0394
2. Walls Only,40,too_slow,112,3,1,0,0.0576
2. Walls Only,41,flow_success,56,3,1,1,0.0201
2. Walls Only,42,too_fast,44,3,1,0,0.0138
2. Walls Only,43,flow_success,96,3,1,1,0.0468
2. Walls Only,44,flow_success,96,3,1,1,0.0444
2. Walls Only,45,flow_success,52,3,1,1,0.0176
2. Walls Only,46,flow_success,96,3,1,1,0.0472
2. Walls Only,47,too_fast,44,3,1,0,0.0136
2. Walls Only,48,flow_success,64,3,1,1,0.0251
2. Walls Only,49,flow_success,92,3,1,1,0.043
2. Walls Only,50,too_slow,104,3,1,0,0.0535
2. Walls Only,51,flow_success,60,3,1,1,0.0241
2. Walls Only,52,too_fast,40,3,1,0,0.012
2. Walls Only,53,flow_success,68,3,1,1,0.0293
2. Walls Only,54,flow_success,84,3,1,1,0.0386
2. Walls Only,55,flow_success,72,3,1,1,0.0286
2. Walls Only,56,flow_success,88,3,1,1,0.0398
2. Walls Only,57,too_fast,48,3,1,0,0.0163
2. Walls Only,58,too_fast,48,3,1,0,0.0149
2. Walls Only,59,flow_success,60,3,1,1,0.0217
2. Walls Only,60,too_fast,36,3,1,0,0.0102
2. Walls Only,61,too_fast,44,3,1,0,0.0139
2. Walls Only,62,too_fast,32,3,1,0,0.0091
2. Walls Only,63,too_fast,48,3,1,0,0.0158
2. Walls Only,64,flow_success,60,3,1,1,0.022
2. Walls Only,65,flow_success,100,3,1,1,0.0483
2. Walls Only,66,flow_success,100,3,1,1,0.0488
2. Walls Only,67,too_fast,48,3,1,0,0.0163
2. Walls Only,68,flow_success,56,3,1,1,0.0195
2. Walls Only,69,flow_success,52,3,1,1,0.0173
2. Walls Only,70,flow_success,72,3,1,1,0.0302
2. Walls Only,71,flow_success,64,3,1,1,0.0233
2. Walls Only,72,too_fast,36,3,1,0,0.0102
2. Walls Only,73,flow_success,92,3,1,1,0.0453
2. Walls Only,74,flow_success,88,3,1,1,0.0424
2. Walls Only,75,flow_success,60,3,1,1,0.0216
2. Walls Only,76,too_fast,36,3,1,0,0.0103
2. Walls Only,77,flow_success,100,3,1,1,0.0505
2. Walls Only,78,too_fast,48,3,1,0,0.016
2. Walls Only,79,flow_success,84,3,1,1,0.0397
2. Walls Only,80,flow_success,56,3,1,1,0.0191
2. Walls Only,81,flow_success,88,3,1,1,0.0461
2. Walls Only,82,flow_success,72,3,1,1,0.0458
2. Walls Only,83,too_fast,36,3,1,0,0.012
2. Walls Only,84,flow_success,56,3,1,1,0.0212
2. Walls Only,85,flow_success,76,3,1,1,0.0349
2. Walls Only,86,flow_success,80,3,1,1,0.0357
2. Walls Only,87,too_fast,48,3,1,0,0.0151
2. Walls Only,88,flow_success,84,3,1,1,0.0417
2. Walls Only,89,flow_success,92,3,1,1,0.0476
2. Walls Only,90,flow_success,52,3,1,1,0.0172
2. Walls Only,91,too_fast,48,3,1,0,0.0171
2. Walls Only,92,too_fast,36,3,1,0,0.0105
2. Walls Only,93,flow_success,60,3,1,1,0.0239
2. Walls Only,94,flow_success,72,3,1,1,0.0293
2. Walls Only,95,flow_success,60,3,1,1,0.022
2. Walls Only,96,too_fast,36,3,1,0,0.0101
2. Walls Only,97,flow_success,52,3,1,1,0.0174
2. Walls Only,98,too_fast,36,3,1,0,0.0103
2. Walls Only,99,flow_success,52,3,1,1,0.0172
2. Walls Only,100,flow_success,68,3,1,1,0.0281
3. Walls + Monsters,1,too_fast,48,3,1,0,0.0167
3. Walls + Monsters,2,flow_success,88,3,1,1,0.0437
3. Walls + Monsters,3,flow_success,60,3,1,1,0.0215
3. Walls + Monsters,4,too_fast,32,3,1,0,0.0086
3. Walls + Monsters,5,flow_success,68,3,1,1,0.0272
3. Walls + Monsters,6,flow_success,76,3,1,1,0.032
3. Walls + Monsters,7,flow_success,68,3,1,1,0.0257
3. Walls + Monsters,8,flow_success,56,3,1,1,0.0196
3. Walls + Monsters,9,too_fast,28,3,1,0,0.0074
3. Walls + Monsters,10,too_fast,36,3,1,0,0.0104
3. Walls + Monsters,11,too_fast,48,3,1,0,0.016
3. Walls + Monsters,12,too_fast,36,3,1,0,0.0105
3. Walls + Monsters,13,too_fast,40,3,1,0,0.0118
3. Walls + Monsters,14,flow_success,68,3,1,1,0.028
3. Walls + Monsters,15,too_fast,44,3,1,0,0.0133
3. Walls + Monsters,16,flow_success,84,3,1,1,0.0407
3. Walls + Monsters,17,flow_success,56,3,1,1,0.0193
3. Walls + Monsters,18,flow_success,72,3,1,1,0.029
3. Walls + Monsters,19,too_fast,36,3,1,0,0.0102
3. Walls + Monsters,20,flow_success,56,3,1,1,0.0195
3. Walls + Monsters,21,too_fast,40,3,1,0,0.012
3. Walls + Monsters,22,flow_success,72,3,1,1,0.0297
3. Walls + Monsters,23,too_fast,40,3,1,0,0.0117
3. Walls + Monsters,24,flow_success,64,3,1,1,0.0244
3. Walls + Monsters,25,flow_success,60,3,1,1,0.0223
3. Walls + Monsters,26,flow_success,56,3,1,1,0.0199
3. Walls + Monsters,27,too_fast,48,2,1,0,0.0165
3. Walls + Monsters,28,flow_success,52,2,1,1,0.0211
3. Walls + Monsters,29,flow_success,52,3,1,1,0.0183
3. Walls + Monsters,30,flow_success,88,3,1,1,0.0394
3. Walls + Monsters,31,flow_success,56,3,1,1,0.0204
3. Walls + Monsters,32,flow_success,96,2,1,1,0.0493
3. Walls + Monsters,33,too_fast,44,3,1,0,0.0133
3. Walls + Monsters,34,too_fast,40,3,1,0,0.0118
3. Walls + Monsters,35,too_fast,28,3,1,0,0.0073
3. Walls + Monsters,36,flow_success,56,3,1,1,0.0198
3. Walls + Monsters,37,too_fast,36,3,1,0,0.0102
3. Walls + Monsters,38,flow_success,52,3,1,1,0.0179
3. Walls + Monsters,39,flow_success,52,3,1,1,0.018
3. Walls + Monsters,40,too_fast,44,3,1,0,0.0131
3. Walls + Monsters,41,flow_success,92,3,1,1,0.045
3. Walls + Monsters,42,flow_success,64,3,1,1,0.024
3. Walls + Monsters,43,flow_success,64,3,1,1,0.0246
3. Walls + Monsters,44,flow_success,64,3,1,1,0.0241
3. Walls + Monsters,45,too_fast,44,3,1,0,0.0137
3. Walls + Monsters,46,too_fast,48,3,1,0,0.0154
3. Walls + Monsters,47,flow_success,64,3,1,1,0.0252
3. Walls + Monsters,48,flow_success,72,3,1,1,0.0342
3. Walls + Monsters,49,flow_success,64,3,1,1,0.0247
3. Walls + Monsters,50,flow_success,72,3,1,1,0.0282
3. Walls + Monsters,51,flow_success,56,3,1,1,0.0198
3. Walls + Monsters,52,flow_success,52,3,1,1,0.0175
3. Walls + Monsters,53,flow_success,56,3,1,1,0.0198
3. Walls + Monsters,54,flow_success,60,3,1,1,0.0216
3. Walls + Monsters,55,flow_success,52,2,1,1,0.0215
3. Walls + Monsters,56,flow_success,64,3,1,1,0.0249
3. Walls + Monsters,57,flow_success,84,3,1,1,0.0405
3. Walls + Monsters,58,flow_success,76,3,1,1,0.0304
3. Walls + Monsters,59,flow_success,52,3,1,1,0.0183
3. Walls + Monsters,60,flow_success,56,3,1,1,0.021
3. Walls + Monsters,61,flow_success,64,3,1,1,0.026
3. Walls + Monsters,62,flow_success,68,3,1,1,0.0255
3. Walls + Monsters,63,flow_success,88,3,1,1,0.0414
3. Walls + Monsters,64,flow_success,64,3,1,1,0.0244
3. Walls + Monsters,65,too_fast,40,3,1,0,0.0119
3. Walls + Monsters,66,flow_success,72,3,1,1,0.0282
3. Walls + Monsters,67,too_fast,40,3,1,0,0.0118
3. Walls + Monsters,68,flow_success,72,3,1,1,0.029
3. Walls + Monsters,69,flow_success,60,3,1,1,0.0246
3. Walls + Monsters,70,flow_success,68,3,1,1,0.0256
3. Walls + Monsters,71,flow_success,68,3,1,1,0.03
3. Walls + Monsters,72,too_fast,44,3,1,0,0.0137
3. Walls + Monsters,73,too_fast,44,3,1,0,0.014
3. Walls + Monsters,74,too_fast,32,3,1,0,0.0088
3. Walls + Monsters,75,too_fast,44,3,1,0,0.0138
3. Walls + Monsters,76,flow_success,72,3,1,1,0.0312
3. Walls + Monsters,77,too_fast,32,3,1,0,0.0087
3. Walls + Monsters,78,flow_success,64,3,1,1,0.024
3. Walls + Monsters,79,too_fast,32,3,1,0,0.0086
3. Walls + Monsters,80,too_fast,40,3,1,0,0.0118
3. Walls + Monsters,81,too_fast,40,3,1,0,0.0122
3. Walls + Monsters,82,flow_success,80,3,1,1,0.0349
3. Walls + Monsters,83,flow_success,100,3,1,1,0.0495
3. Walls + Monsters,84,flow_success,56,3,1,1,0.0215
3. Walls + Monsters,85,too_fast,32,3,1,0,0.0094
3. Walls + Monsters,86,flow_success,88,3,1,1,0.0462
3. Walls + Monsters,87,flow_success,80,3,1,1,0.0365
3. Walls + Monsters,88,too_fast,44,3,1,0,0.0138
3. Walls + Monsters,89,flow_success,96,3,1,1,0.0471
3. Walls + Monsters,90,flow_success,52,3,1,1,0.0174
3. Walls + Monsters,91,too_fast,48,3,1,0,0.0159
3. Walls + Monsters,92,flow_success,72,3,1,1,0.03
3. Walls + Monsters,93,too_fast,32,3,1,0,0.009
3. Walls + Monsters,94,flow_success,72,3,1,1,0.0292
3. Walls + Monsters,95,too_fast,48,3,1,0,0.0161
3. Walls + Monsters,96,too_fast,48,3,1,0,0.016
3. Walls + Monsters,97,too_fast,48,3,1,0,0.0158
3. Walls + Monsters,98,flow_success,64,3,1,1,0.0247
3. Walls + Monsters,99,flow_success,92,3,1,1,0.0465
3. Walls + Monsters,100,too_fast,32,3,1,0,0.0087
4. Full Features,1,died,53,0,0,0,0.0344
4. Full Features,2,timeout,151,3,0,0,0.0761
4. Full Features,3,too_fast,31,3,1,0,0.0184
4. Full Features,4,timeout,151,3,0,0,0.0723
4. Full Features,5,timeout,151,3,0,0,0.0738
4. Full Features,6,too_fast,23,3,1,0,0.0086
4. Full Features,7,too_fast,47,3,1,0,0.0137
4. Full Features,8,flow_success,50,3,1,1,0.0264
4. Full Features,9,too_slow,103,3,1,0,0.055
4. Full Features,10,too_fast,35,3,1,0,0.0115
4. Full Features,11,flow_success,54,3,1,1,0.0199
4. Full Features,12,too_fast,29,3,1,0,0.0121
4. Full Features,13,too_fast,37,3,1,0,0.0131
4. Full Features,14,timeout,151,3,0,0,0.0499
4. Full Features,15,timeout,151,3,0,0,0.0729
4. Full Features,16,too_fast,30,3,1,0,0.0137
4. Full Features,17,timeout,151,3,0,0,0.0521
4. Full Features,18,flow_success,52,3,1,1,0.0182
4. Full Features,19,timeout,151,3,0,0,0.0597
4. Full Features,20,too_fast,17,3,1,0,0.0055
4. Full Features,21,too_fast,14,3,1,0,0.0047
4. Full Features,22,timeout,151,3,0,0,0.0588
4. Full Features,23,flow_success,60,3,1,1,0.0295
4. Full Features,24,timeout,151,3,0,0,0.0562
4. Full Features,25,too_fast,18,3,1,0,0.0063
4. Full Features,26,too_fast,44,3,1,0,0.0279
4. Full Features,27,flow_success,53,3,1,1,0.0256
4. Full Features,28,timeout,151,3,0,0,0.0763
4. Full Features,29,timeout,151,3,0,0,0.0605
4. Full Features,30,too_fast,14,3,1,0,0.0036
4. Full Features,31,too_fast,25,3,1,0,0.0125
4. Full Features,32,too_fast,18,3,1,0,0.0096
4. Full Features,33,timeout,151,3,0,0,0.0804
4. Full Features,34,flow_success,62,3,1,1,0.0358
4. Full Features,35,timeout,151,3,0,0,0.0591
4. Full Features,36,too_fast,9,3,1,0,0.0043
4. Full Features,37,timeout,151,3,0,0,0.061
4. Full Features,38,timeout,151,3,0,0,0.0817
4. Full Features,39,too_fast,25,3,1,0,0.0086
4. Full Features,40,too_fast,43,3,1,0,0.0182
4. Full Features,41,timeout,151,3,0,0,0.1023
4. Full Features,42,too_fast,18,3,1,0,0.0061
4. Full Features,43,flow_success,98,3,1,1,0.0455
4. Full Features,44,flow_success,63,3,1,1,0.0267
4. Full Features,45,timeout,151,3,0,0,0.0818
4. Full Features,46,timeout,151,3,0,0,0.0621
4. Full Features,47,timeout,151,3,0,0,0.061
4. Full Features,48,too_fast,30,3,1,0,0.0087
4. Full Features,49,flow_success,57,3,1,1,0.0234
4. Full Features,50,too_fast,42,3,1,0,0.0148
4. Full Features,51,too_fast,44,3,1,0,0.015
4. Full Features,52,timeout,151,3,0,0,0.0514
4. Full Features,53,too_fast,9,3,1,0,0.0041
4. Full Features,54,too_fast,35,3,1,0,0.0146
4. Full Features,55,too_fast,42,3,1,0,0.0152
4. Full Features,56,timeout,151,3,0,0,0.0885
4. Full Features,57,too_fast,16,3,1,0,0.0091
4. Full Features,58,timeout,151,3,0,0,0.0491
4. Full Features,59,too_fast,13,3,1,0,0.0045
4. Full Features,60,too_fast,25,3,1,0,0.0126
4. Full Features,61,too_fast,42,3,1,0,0.0154
4. Full Features,62,flow_success,75,3,1,1,0.0326
4. Full Features,63,too_fast,36,3,1,0,0.0119
4. Full Features,64,timeout,151,3,0,0,0.066
4. Full Features,65,timeout,151,3,0,0,0.06
4. Full Features,66,timeout,151,3,0,0,0.0728
4. Full Features,67,timeout,151,3,0,0,0.065
4. Full Features,68,flow_success,55,3,1,1,0.0179
4. Full Features,69,too_fast,30,3,1,0,0.0135
4. Full Features,70,too_fast,10,3,1,0,0.0027
4. Full Features,71,timeout,151,3,0,0,0.0545
4. Full Features,72,flow_success,60,3,1,1,0.0215
4. Full Features,73,too_fast,46,3,1,0,0.0207
4. Full Features,74,too_fast,26,3,1,0,0.0101
4. Full Features,75,too_fast,17,3,1,0,0.008
4. Full Features,76,too_fast,26,3,1,0,0.0073
4. Full Features,77,too_fast,40,3,1,0,0.0122
4. Full Features,78,too_fast,39,3,1,0,0.0122
4. Full Features,79,flow_success,51,3,1,1,0.0192
4. Full Features,80,flow_success,77,3,1,1,0.0318
4. Full Features,81,too_fast,34,3,1,0,0.0148
4. Full Features,82,flow_success,73,3,1,1,0.0308
4. Full Features,83,timeout,151,3,0,0,0.0509
4. Full Features,84,timeout,151,3,0,0,0.0803
4. Full Features,85,flow_success,69,3,1,1,0.034
4. Full Features,86,flow_success,53,3,1,1,0.0211
4. Full Features,87,flow_success,51,3,1,1,0.0187
4. Full Features,88,flow_success,68,3,1,1,0.0264
4. Full Features,89,flow_success,57,3,1,1,0.0237
4. Full Features,90,flow_success,62,3,1,1,0.0324
4. Full Features,91,flow_success,54,3,1,1,0.0214
4. Full Features,92,too_fast,44,3,1,0,0.0139
4. Full Features,93,too_fast,38,3,1,0,0.0124
4. Full Features,94,too_fast,34,3,1,0,0.0132
4. Full Features,95,flow_success,64,3,1,1,0.0303
4. Full Features,96,flow_success,63,3,1,1,0.0273
4. Full Features,97,too_fast,46,3,1,0,0.0226
4. Full Features,98,flow_success,50,3,1,1,0.0242
4. Full Features,99,too_fast,36,3,1,0,0.0142
4. Full Features,100,flow_success,92,3,1,1,0.0432
